Yeah, they think they can charge me for some dirty movie and a bag of Mashuga nuts, they got another think coming.	Hey!	surprise
Hey!	My sweater!	surprise
My sweater!	I've been looking for this for like a month!	surprise
I've been looking for this for like a month!	Oh my God!!	surprise
Oh my God!!	Oh my God!	surprise
Happy?! Is that what I'm supposed to be Vic? Happy?	Well, why don't you tell me what you're supposed to be!	anger
Well, why don't you tell me what you're supposed to be!	Huh?	surprise
Huh?	Because I sure as hell can't figure it out!	anger
Because I sure as hell can't figure it out!	I talk to you and nothin'.	non-neutral
I talk to you and nothin'.	You look at me, and it's nothin'.	non-neutral
You look at me, and it's nothin'.	Nothing.	non-neutral
Nothing.	Tasty! I'm really starting to feel like you guys have a history, it's-it's nice.	joy
Tasty! I'm really starting to feel like you guys have a history, it's-it's nice.	I have a question about this scene.	neutral
I have a question about this scene.	Yes?	neutral
Yes?	Well, I don't understand why Adrienne's attracted to Victor.	non-neutral
Well, I don't understand why Adrienne's attracted to Victor.	Peel the onion. First of all, he's good looking.	neutral
Peel the onion. First of all, he's good looking.	Yeah.	neutral
Yeah.	I think my character's gonna need a little bit more of reason than that.	neutral
I think my character's gonna need a little bit more of reason than that.	Oh, hey, how about this one.	neutral
Oh, hey, how about this one.	Ah, it's says so in the script!	non-neutral
Ah, it's says so in the script!	Y'know ah, I-I don't know why my character likes you either, I mean it says in the script here that you're a bitch.	non-neutral
Y'know ah, I-I don't know why my character likes you either, I mean it says in the script here that you're a bitch.	It doesn't say that in the script.	anger
It doesn't say that in the script.	It does in mine!	non-neutral
I can't	Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.	non-neutral
Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.	Y'know who has a great video camera?	neutral
Y'know who has a great video camera?	Greg and Jenny?	neutral
Greg and Jenny?	Do you still wanna call em? I wanna call em.	neutral
Do you still wanna call em? I wanna call em.	Let's call em.	neutral
Let's call em.	Yeah! Ask them if they brought their friends any souvenirs!	joy
Yeah! Ask them if they brought their friends any souvenirs!	Hello?  Eighth street deli?	neutral
Hello?  Eighth street deli?	Hey, hang up! You get food poisoning just talkin' to that place.	disgust
Hey, hang up! You get food poisoning just talkin' to that place.	Uh sorry, wrong number.	non-neutral
Uh sorry, wrong number.	Here you go.	neutral
Here you go.	Hello?   It's the deli again!	surprise
Hello?   It's the deli again!	All right! I'll have a sandwich!	joy
All right! I'll have a sandwich!	I don't think this number's right!	non-neutral
I don't think this number's right!	Oh come on!!	non-neutral
Gotta go. I miss you too, I love you, but it's getting real late now	Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me?  Did you know this isn't Ma?	surprise
Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me?  Did you know this isn't Ma?	Her name's Ronni. She's a pet mortician.	neutral
Her name's Ronni. She's a pet mortician.	Sure. So how long you been...	neutral
Sure. So how long you been...	Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?	neutral
Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?	Since then?!	surprise
Since then?!	No, it's only been six years.	neutral
No, it's only been six years.	I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy.	neutral
I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy.	...Joe.	neutral
...Joe.	Y'ever been in love?	neutral
Y'ever been in love?	...I d'know.	neutral
...I d'know.	Then y'haven't. You're burning your tomatoes.	neutral
Then y'haven't. You're burning your tomatoes.	You're one to talk.	disgust
You're one to talk.	Joe, your dad's in love big time. And the worst part of it is, it's with two different women.	neutral
Joe, your dad's in love big time. And the worst part of it is, it's with two different women.	Oh man. Please tell me one of 'em is Ma.	non-neutral
Oh man. Please tell me one of 'em is Ma.	Of course, course one of 'em's Ma. What's the matter with you.	surprise
Everything's gonna be all right. Okay, Dick?	Hello, I am Guru Saj--Whoa!!  That's supposed to be a duck right? Cause otherwise, this is waaay out of my league.	surprise
Hello, I am Guru Saj--Whoa!!  That's supposed to be a duck right? Cause otherwise, this is waaay out of my league.	Hey, Rach, how was work?	neutral
Hey, Rach, how was work?	Oh, great. Although I did sit down where there wasn't a chair.	neutral
Oh, great. Although I did sit down where there wasn't a chair.	By the way, Ross dropped by a box of your stuff.	neutral
By the way, Ross dropped by a box of your stuff.	Oh, well, I guess I had that one coming.	neutral
Oh, well, I guess I had that one coming.	I'm just gonna throw it out, it's probably just a bunch of shampoo and...	neutral
I'm just gonna throw it out, it's probably just a bunch of shampoo and...	Something wrong?	neutral
Something wrong?	No. Nothing.	neutral
And then, and then you said that thing about, about bringing the Mesozoic era in the 21st century.	Yeah, that's it?	surprise
Yeah, that's it?	Yeah.	neutral
Yeah.	Yess!!	joy
Yess!!	We're teeth people Zack!	joy
Dude, I am sorry about what I said!	No, no, you're right, it is a ridiculous name!	non-neutral
No, no, you're right, it is a ridiculous name!	It's not that bad.	neutral
It's not that bad.	Yes it is! From now on, I have no first name.	non-neutral
Yes it is! From now on, I have no first name.	So, you're just Bing?	neutral
So, you're just Bing?	Because we won our apartment back!	joy
Because we won our apartment back!	What? Ace is high! Jack, queen, king, ace!	surprise
What? Ace is high! Jack, queen, king, ace!	No! Ace is low! Ace, two, three, four!	non-neutral
No! Ace is low! Ace, two, three, four!	I don't know. Ooh! Ooh! Look it!  Ah-ha!	surprise
I don't know. Ooh! Ooh! Look it!  Ah-ha!	All right, cut, let's pick again, pick again.	neutral
All right, cut, let's pick again, pick again.	Okay.	neutral
Okay.	Come on apartment! Come on apartment!  Oh! I know queen is high!	non-neutral
Come on apartment! Come on apartment!  Oh! I know queen is high!	Uh-huh, not as high as It worked! King!	surprise
Uh-huh, not as high as It worked! King!	Yeah baby!	joy
Yeah baby!	But, we pick again! We pick again!	joy
But, we pick again! We pick again!	Why?!	neutral
Why?!	I don't know!	non-neutral
I don't know!	Tickets please!  That's courtside baby!	joy
Tickets please!  That's courtside baby!	Seriously, good game though. Good game.   What are they so mad about? They get the apartment back!	surprise
Seriously, good game though. Good game.   What are they so mad about? They get the apartment back!	No they didn't!	non-neutral
You know, I don't think we brought enough stuff. Did you forget to pack the baby's anvil?	It's gonna be worth it.	neutral
It's gonna be worth it.	It's a known fact that women love babies, all right?	neutral
It's a known fact that women love babies, all right?	Women love guys who love babies.	neutral
Women love guys who love babies.	It's that whole sensitive thing.	neutral
It's that whole sensitive thing.	Quick, aim him at that pack o' babes over there.	neutral
Quick, aim him at that pack o' babes over there.	Maybe one of them will break away.	neutral
Maybe one of them will break away.	No, no wait, for get them, we got one, hard left.	non-neutral
No, no wait, for get them, we got one, hard left.	All right, gimme the baby.	neutral
All right, gimme the baby.	No, I got him.	neutral
No, I got him.	No, seriously.	non-neutral
No, seriously.	Oh, seriously you want him?	surprise
Oh, seriously you want him?	Hello.	neutral
Hello.	Well, don't, don't think me immodest, but, me?	surprise
Well, don't, don't think me immodest, but, me?	You wanna smell him?	neutral
You wanna smell him?	Oh, yeah. He's got that great baby smell. Get a whiff of his head.	joy
Oh, yeah. He's got that great baby smell. Get a whiff of his head.	What'd I tell you? What'd I tell you?	non-neutral
What'd I tell you? What'd I tell you?	Well, we are great guys.	neutral
Well, we are great guys.	Bye.	neutral
Well, not really.	I mean technically it's-it's not against the rules or anything, but it is frowned upon.	neutral
I mean technically it's-it's not against the rules or anything, but it is frowned upon.	Especially by that professor we ran into last night, Judgey von Holierthanthou.	non-neutral
Especially by that professor we ran into last night, Judgey von Holierthanthou.	Well Ross, you be careful now. You don't want to get a reputation as y'know Professor McNailshisstudents.	non-neutral
Well Ross, you be careful now. You don't want to get a reputation as y'know Professor McNailshisstudents.	Yeah. What-what should I do?	non-neutral
Yeah. What-what should I do?	Well Ross, it seems pretty clear.	neutral
Well Ross, it seems pretty clear.	I mean what's more important?	neutral
I mean what's more important?	What people think or how you feel, huh?	neutral
What people think or how you feel, huh?	Ross, you gotta follow your heart.	neutral
Ross, you gotta follow your heart.	Joey that is so sweet.	joy
Joey that is so sweet.	Hey.	neutral
Hey.	Hey-hey-hey! So, how did it go with Dana? Any reason I should leave a block of time open say Thursday?	neutral
Hey-hey-hey! So, how did it go with Dana? Any reason I should leave a block of time open say Thursday?	I couldn't do it.	sadness
I couldn't do it.	You couldn't do it?!	surprise
You couldn't do it?!	Hey, relax I just need more time. We're going to dinner tonight.	neutral
Hey, relax I just need more time. We're going to dinner tonight.	What?! You're going out with her again!	surprise
What?! You're going out with her again!	Going out with who?	neutral
Going out with who?	Uh, Dana Keystone from college.	neutral
Uh, Dana Keystone from college.	Oh yeah! Wasn't she uh	surprise
Oh yeah! Wasn't she uh	No, that was Dana Caplin.	neutral
No, that was Dana Caplin.	Joey! You didn't even know her!	surprise
Joey! You didn't even know her!	Ah whatever!	non-neutral
Morning! Hey, how's my favorite genius and my little robot buddy?!	Don't touch him!	anger
Don't touch him!	Okay!	surprise
Okay!	All right.	neutral
All right.	Umm, all right Wayne, level with me.	neutral
Umm, all right Wayne, level with me.	Okay?	neutral
Okay?	I-I keep hearing all these rumors that I might get fired.	fear
I-I keep hearing all these rumors that I might get fired.	Okay, they even have actors coming in to read for my part!	non-neutral
Okay, they even have actors coming in to read for my part!	Come on man, you-you got to give me a second chance!	non-neutral
Come on man, you-you got to give me a second chance!	I mean, I love-I love this little guy!	non-neutral
I mean, I love-I love this little guy!	Ah-ah!!	surprise
Ah-ah!!	Okay, that's why you didn't want me to touch him right?	surprise
Okay, that's why you didn't want me to touch him right?	Here you go!	neutral
